rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
48,West Virginia,B12,8-4,111.6006674246506,109,97.44283944485343,19,0.8263680597457881,48,17.485026957563335,13.514973042436665,8.489959296139626,9.510040703860376,0-0,0.4189713500959858,0.4189713500959858,0,0.6389812328117201,0.3891144923974056,0.8194405453331695,0.712428835169451,0.870316223109696,105.81730838847444,110.03740025112934,111.59656842804074,104.80666427744283,0.0,0.0,114.20073657221035,101.45576209540415,0.7958980015258682,3.0,-0.12845055788651816,0.0,0.0,0.0,0,0,0.8194405453331695,0,-1.6052500018340436,142,337,64.78353557362601
49,SMU,ACC,9-2,117.1081041450219,52,102.30353147840782,66,0.8255285520281715,49,19.722742272014926,11.27725772798507,8.816469304230178,9.183530695769822,0-0,0.567283096806007,0.567283096806007,0,0.6830850292828945,0.5166656267783191,0.8032768199806437,0.7017538946925748,0.8136197482209455,111.18022462083394,106.93427899947913,113.61786328204157,103.87780439514131,0.0,0.0,119.06424188464996,106.52190584062417,0.7824658176601312,3.0,0.1162271957859502,0.0,0.0,0.0,0,0,0.8032768199806437,0,1.1952373466913409,25,41,70.01247019845701
50,San Diego St.,MWC,5-3,115.16788903352477,68,100.68041798765853,48,0.8243433560544989,50,19.452811361285832,10.547188638714173,13.263471410760046,6.736528589239953,0-0,0.590578373442972,0.590578373442972,0,0.6207943770059523,0.5677217404614517,0.6473306952782024,0.7655306457590441,0.7472543919094515,111.06468627125163,104.99882841271186,107.86656275337143,101.03665615855192,0.0,0.0,106.24260713601336,106.3738428075358,0.49645092120664847,2.0,-0.065239587114433,0.0,0.0,0.0,0,0,0.6473306952782024,0,-0.5896999192618112,85,265,69.21675651799937
51,TCU,B12,6-3,112.59908387358034,98,98.53029605120577,27,0.8227220100888374,51,17.93628772930225,13.063712270697751,8.10776677121358,9.892233228786422,0-0,0.5465471025734673,0.5465471025734673,0,0.6688801051878817,0.4435285661054695,0.8316339945251793,0.6882871486481049,0.823960220192187,108.17473234014122,104.67612895408246,112.83610354955347,103.75237784690815,0.0,0.0,113.83159730543134,84.8110718576039,0.9672128359400936,3.0,-0.007269409707846286,0.0,0.0,0.0,0,0,0.8316339945251793,0,-0.15095285953745907,70,180,69.19740992268844
52,Oklahoma St.,B12,9-1,117.53184136154783,49,102.86219060173715,71,0.8224696827868655,52,19.69675239615043,11.303247603849572,7.8280686221127755,10.171931377887224,0-0,0.5096495072364777,0.5096495072364777,0,0.6738094191954106,0.44162784709360753,0.8414961101578239,0.7063056940184308,0.8862001389825848,108.01910694950843,107.68663211093948,112.58904703484312,103.60134193689902,0.0,0.0,0.0,0.0,0.0,0.0,0.12416123462790918,0.0,0.0,0.0,0,0,0.8414961101578239,0,1.1348554071519994,29,31,74.69363380360588
53,Seton Hall,BE,10-1,111.80302894630509,105,97.97058708030622,23,0.8203647331142598,53,20.61240799672022,10.38759200327978,10.612407996720219,9.387592003279781,0-0,0.42823441576213095,0.42823441576213095,0,0.649333129754376,0.42823441576213095,0.7709374224501109,0.7325655580349365,0.8585160164399391,106.7956175642364,109.33048994613904,112.50549569177163,104.86178926578829,0.0,0.0,124.25533471347171,97.4069732893773,0.9426525381403205,2.0,0.11827416955431802,0.0,0.0,0.0,0,0,0.7709374224501109,0,1.1944050286483274,26,38,66.64059994065651
54,VCU,A10,6-4,113.53718545160315,83,99.62950865564947,37,0.8179810227321928,54,21.159086193604754,9.840913806395251,12.252641531503839,5.74735846849616,0-0,0.5613590269541539,0.5613590269541539,0,0.5587033352538567,0.4673307177969998,0.6246946700838091,0.801919703424717,0.810260404628536,110.39348788175096,107.35781442428394,109.05241305582858,106.66676064039177,0.0,0.0,108.4866111855348,100.98477912865997,0.6950964396970275,3.0,-0.06328781342991652,0.0,0.0,0.0,0,0,0.6246946700838091,0,-0.7826325937070132,94,262,70.96832733305445
55,Oklahoma,SEC,7-3,118.99901989049948,37,104.86345639977992,110,0.8106510274851609,55,17.278608731588886,13.721391268411114,7.323323497874899,10.676676502125101,0-0,0.5538418701320291,0.5538418701320291,0,0.6825754171678797,0.4443308553037293,0.8546409340697664,0.6617858046092296,0.789026314014628,110.00360876357338,106.67610753640022,113.74558780837316,104.45960888892347,0.0,0.0,128.00323975925684,105.98254758268,0.8976133523073994,3.0,0.06893403246854735,0.0,0.0,0.0,0,0,0.8546409340697664,0,0.48550388943196643,47,92,66.94413162704726
56,Washington,B10,7-3,116.50118136858205,58,103.03170666794789,74,0.8042297753078164,56,16.752747255991448,14.247252744008554,8.444158427320923,11.55584157267908,1-1,0.546686242921042,0.4618013649080546,0.8862257549729916,0.706863572045009,0.4765941153485969,0.8335117732280354,0.6669498878830342,0.8551078975052075,111.82271984375195,109.35742207525848,115.33581332154942,104.26044072137745,124.37932383395125,106.50771625667218,116.34689979468622,102.58240063094713,0.8096847992397902,3.0,0.02544106929473955,164.0,158.0,138.13750000000002,1.1872228757578498,1.1437878924984164,0.8276546641452626,0.5,-0.039037522502033406,64,136,67.66797400026897
57,Butler,BE,8-2,117.63238831737752,48,104.2167760002636,99,0.8009990050688299,57,18.802623216640132,12.197376783359868,10.317456691399688,9.682543308600312,1-0,0.506912905539767,0.48778935928880796,0.6790248217983982,0.6692726643610577,0.48089502161195025,0.7728803678730667,0.7192036418763041,0.8256016994206725,109.02819577714472,108.78703121532553,112.36344124393169,104.15664183344498,127.7870094268535,118.3867844471379,123.40172908741724,98.82775194333723,0.9278261564994507,2.0,0.07516077465092208,113.0,110.0,85.8,1.3170163170163172,1.2820512820512822,0.777820133455944,1.0,0.46336999127946477,49,83,70.4644657911263
58,Northwestern,B10,6-4,116.54457454288267,57,103.46011033964878,83,0.7973007089664357,58,15.50398880573782,15.49601119426218,7.120565866352569,12.879434133647429,0-2,0.5470228006754512,0.4682212536279102,0.8622289888656147,0.6964685042582516,0.4552854454920469,0.8291191865796639,0.6540917314781738,0.8423182309814035,110.3792125676321,107.99464081868973,114.58402709264466,103.6376391101646,114.73848776592072,112.11567036395007,116.4703938252073,108.20942284331488,0.6997356980851327,3.0,-0.05883859122651802,155.0,171.0,140.975,1.0994857244192233,1.2129810250044335,0.8254403196590027,0.0,-0.9471916482168491,102,253,67.91330293343249
59,Oregon,B10,5-5,115.73181436384235,64,102.7863064274616,70,0.796436508245096,59,14.231266730081936,16.768733269918066,7.227962855651601,12.772037144348397,0-2,0.6474543851645734,0.589592839563741,0.8789005675679031,0.739834714236499,0.5680935592237196,0.8342923494935277,0.6478709134273695,0.8031367361716757,111.88558541007394,104.44851756169301,115.55262904490725,102.48863273776517,116.84065921329291,107.86828903670292,116.76746876796986,111.859806522913,0.6209985548713537,4.0,-0.13559144609994345,140.0,156.0,129.3,1.082753286929621,1.2064965197215776,0.8293358808185971,0.0,-1.7705148420918042,150,345,68.56610336315792
60,Virginia Tech,ACC,10-2,115.95092063572031,62,102.99466595083946,73,0.7961872540137763,60,18.78097751330245,12.219022486697552,7.898811355217565,10.101188644782434,0-0,0.5135274361402458,0.5135274361402458,0,0.6766231003928825,0.505796829698805,0.7999976292274942,0.6999856151481786,0.843947636780388,107.99852365314403,107.3466576825546,112.98029666247118,103.75665339186888,0.0,0.0,107.31612585945273,106.33264632524366,0.526444198744984,1.0,0.10864258894243584,0.0,0.0,0.0,0,0,0.7999976292274942,0,0.8775461065829763,33,46,70.0313847647746
61,Notre Dame,ACC,9-3,115.13963447696088,70,102.41300549392136,67,0.7936414791729217,61,18.62946814664869,12.370531853351311,8.696857921580417,9.303142078419583,0-0,0.5346840326350731,0.5346840326350731,0,0.6639606996296675,0.5145238838584992,0.7718872887977333,0.7048081082925496,0.7758105597144171,109.8743305849273,106.77076359551658,112.56768717806851,103.84430735954473,0.0,0.0,111.54382120676136,99.45830016430807,0.788983530996161,4.0,0.08996428280372315,0.0,0.0,0.0,0,0,0.7718872887977333,0,0.704878609994058,39,66,66.06332002815876
62,Syracuse,ACC,6-4,112.82543060169121,96,100.6725309893682,47,0.7876203943159158,62,17.20481519851258,13.795184801487414,8.341081577043006,9.658918422956994,0-0,0.5446853071365535,0.5446853071365535,0,0.6505378881203998,0.4615920732469125,0.7869987544179182,0.6979293686670224,0.7902762967003489,108.60439897537756,104.80316451515334,111.77084371574429,103.4165324103271,0.0,0.0,108.65190130115023,95.51821567659675,0.8148097114325212,4.0,-0.03453693150977477,0.0,0.0,0.0,0,0,0.7869987544179182,0,-0.6756524383885704,90,223,67.90059863222301
63,UCF,B12,8-1,117.98574557865597,47,105.44479992802077,118,0.7845407268023716,63,17.801920113632526,12.198079886367468,7.308023218045049,10.691976781954953,0-0,0.4966399823234351,0.4966399823234351,0,0.6925575666333804,0.48418922270642173,0.8314697959180196,0.6999574694841252,0.8595718512248871,109.42981926125186,108.91845191875281,113.37943222122564,103.43975473293646,0.0,0.0,124.83270726127782,109.59460587092168,0.8171479684652688,2.0,0.15307237251301864,0.0,0.0,0.0,0,0,0.8314697959180196,0,1.0246029035860307,31,19,70.01860515184522
64,Colorado St.,MWC,9-2,121.4862073844175,18,108.60400294490688,180,0.7839886195744076,64,21.61248749294131,9.387512507058686,12.612487492941314,7.387512507058688,0-0,0.41523005008061165,0.41523005008061165,0,0.5491344268838192,0.41523005008061187,0.6227818341255831,0.8241475800022103,0.8977154367315257,109.44828479507014,111.31144878081946,109.91807168400757,106.92779756074538,0.0,0.0,0.0,0.0,0.0,0.0,0.014560432244641985,0.0,0.0,0.0,0,0,0.6227818341255831,0,-0.2553914565398928,72,155,62.58303815466824
65,McNeese St.,Slnd,9-2,111.64341235941376,108,99.83614877425806,40,0.7833787581163204,65,25.02762962219297,5.9723703778070245,17.986868759954824,4.013131240045178,2-1,0.4158433186620156,0.46223640544467953,0.29212842057491156,0.40761920111225447,0.5202547629647566,0.3615410167180491,0.8772694174596269,0.7500970792003346,109.19328848835404,108.81808431630968,106.44641849026692,108.29327300245733,112.47409007800808,95.54899804016411,108.13599079553708,103.88773070519937,0.6132291448427891,1.0,0.05923327179218019,261.0,191.0,211.4375,1.2344073307715047,0.9033402305645877,0.3725009003195972,0.6666666666666666,0.2072500863898895,54,97,67.81057181257374
66,Mississippi,SEC,6-4,113.8266385201469,81,101.82624179915351,61,0.7826540356734377,66,14.665979227894347,16.334020772105653,6.4622413941386005,11.537758605861399,0-0,0.537362088286823,0.537362088286823,0,0.7106783861449754,0.5112712988706114,0.8546946158431272,0.6551486264375381,0.7988036400458481,109.02569417818606,106.40274888113618,115.16596796169011,103.7412328003943,0.0,0.0,103.91973080140376,95.70312026253696,0.7205578909684854,3.0,-0.07751965034268016,0.0,0.0,0.0,0,0,0.8546946158431272,0,-1.2015229486520405,113,286,65.87801136942025
67,Creighton,BE,5-5,115.47242938621477,66,103.45767675011776,82,0.7796272757255289,67,15.384516556100277,15.615483443899723,9.447316991987764,10.552683008012236,0-0,0.586491213993984,0.586491213993984,0,0.6970163785056637,0.5551959161124043,0.7750176328219569,0.679787525937302,0.7191848016223866,111.61539085631247,105.4837792076019,113.6511134243489,103.35389864307358,0.0,0.0,102.25692573879266,102.06875306171705,0.5052952362756515,4.0,-0.07880169334797726,0.0,0.0,0.0,0,0,0.7750176328219569,0,-1.2114281042173156,115,288,65.40801063699159
68,Akron,MAC,8-3,122.16425871558181,15,109.64947856493256,206,0.7760674821157044,68,23.609960985232917,6.390039014767088,14.609960985232911,3.390039014767087,0-0,0.4341081106419646,0.4341081106419646,0,0.39391004971004984,0.3979324347551341,0.3912284596799937,0.8921778593481172,0.865305710390161,109.78757731891494,109.36825933669722,103.88389387874857,106.64126880013127,0.0,0.0,121.85703629229678,112.32858453305946,0.7183581048227161,1.0,-0.03168269793879275,0.0,0.0,0.0,0,0,0.3912284596799937,0,-0.796757238579686,95,218,72.49156584303698
69,Arizona St.,B12,9-2,115.01035628204161,71,103.32562704136247,80,0.7741811260806016,69,17.0872193821121,13.912780617887899,7.083246107841181,10.916753892158821,0-0,0.5699061105535219,0.5699061105535219,0,0.7262497223340915,0.5902940599066708,0.8244399229761172,0.6504220107209356,0.7482745931821705,110.25456420314214,106.277815064125,114.72870765805332,102.65979976182452,0.0,0.0,116.36186778397587,104.8880042993101,0.7674262306042853,4.0,0.1961123894523964,0.0,0.0,0.0,0,0,0.8244399229761172,0,1.5132366882688824,19,4,69.49995898790633
70,South Florida,Amer,6-4,115.16543109095606,69,103.4725641989616,84,0.7740330770791198,70,20.519506195453978,10.480493804546025,12.458314159424734,5.541685840575263,0-0,0.5706163592312612,0.5706163592312612,0,0.5435417166009257,0.5276687859774934,0.5550054998289599,0.8194535177933692,0.7898492352704068,110.62325033873374,108.48642404549443,107.1656963824516,104.63110505276741,0.0,0.0,125.36064780594623,112.60495497752231,0.7745273358802823,1.0,-0.049406690181280855,0.0,0.0,0.0,0,0,0.5550054998289599,0,-1.143445705831709,108,248,72.85515178926015
71,Dayton,A10,8-3,112.20288100732253,101,100.84009928440432,49,0.773448134250684,71,21.000289849342167,9.999710150657835,11.498939465844511,6.5010605341554895,0-0,0.485613666839134,0.485613666839134,0,0.5627997088211376,0.5038787576482346,0.6053537291126787,0.8062740029057827,0.8182914510124026,107.29847062093751,107.78778275049363,109.44124824447691,106.66255751312855,0.0,0.0,112.78217512874198,98.68764173218068,0.822770766625438,2.0,0.03903893114014623,0.0,0.0,0.0,0,0,0.6053537291126787,0,-0.0981854135601346,67,126,69.37012918239776
72,Memphis,Amer,4-5,112.61304145322865,97,101.23550326251191,52,0.7729145530114654,72,18.60383767713251,12.396162322867493,12.707216116408816,5.292783883591184,0-0,0.7063141821826547,0.7063141821826547,0,0.6096417125299586,0.705826220411153,0.5401751235046512,0.7771844126547521,0.6775249560323663,115.71358731422781,104.38967266786972,112.18263910079368,106.46128786244441,0.0,0.0,116.05882398524611,105.70468607640558,0.7454804601445052,4.0,-0.08581810025586079,0.0,0.0,0.0,0,0,0.5401751235046512,0,-1.3503100946238513,123,302,69.33039624045881
73,George Mason,A10,10-1,111.52148454284276,110,100.45115745383512,44,0.7689292313135722,73,23.522771215434343,7.47722878456566,11.620236662199847,6.37976333780015,0-0,0.37283399177227267,0.37283399177227267,0,0.5011073507846061,0.34327740137346385,0.6150956475815422,0.8611912805288854,0.9239782915481631,107.84362053851616,111.61336967738157,108.99728148981879,108.3589841775487,0.0,0.0,99.89223820532041,106.19888906218151,0.33091510220442316,1.0,0.08110937282271724,0.0,0.0,0.0,0,0,0.6150956475815422,0,0.4482881031444851,50,78,65.87375300361413
74,Colorado,B12,9-1,118.827149476659,38,107.16810473940944,154,0.7663149959123648,74,18.310232597613346,12.689767402386657,7.024464296435856,10.975535703564145,0-0,0.5090769335119762,0.5090769335119762,0,0.6913642317521019,0.5096547954162843,0.8225988246613036,0.7063903570341326,0.866586066734693,109.79395547900538,109.10091899705844,113.64557796649669,103.75777895773867,0.0,0.0,128.44256404583936,119.46174160022872,0.6971124584397566,1.0,0.16875687493984715,0.0,0.0,0.0,0,0,0.8225988246613036,0,1.0902871407729966,30,9,69.8508353445635
75,Kansas St.,B12,7-4,115.51496416045906,65,104.28997150291562,101,0.7641532371261197,75,15.440889036033656,15.559110963966342,6.530266650303396,11.469733349696604,0-0,0.5936820432195586,0.5936820432195586,0,0.7082543292908074,0.5276105835113803,0.8387192567981714,0.6663052802989285,0.8030467290864879,110.69417786964323,106.8920785444505,113.53805277819127,103.1316890337017,0.0,0.0,119.2051847172446,102.93269728622364,0.843943225383313,3.0,0.015093066330282512,0.0,0.0,0.0,0,0,0.8387192567981714,0,-0.5691548348282485,84,152,73.6117347954973
76,Utah Valley,WAC,8-3,109.75306233814766,131,99.1103104380809,31,0.7636857677960065,76,24.563881332660785,6.436118667339223,14.655777425831083,3.3442225741689167,0-0,0.47706452898395624,0.47706452898395624,0,0.4079766858603252,0.427211672553711,0.3940847510262133,0.893466314246224,0.8569533250952819,108.74167288088941,104.82877773268153,101.89147258289273,103.65555779224746,0.0,0.0,110.11377929552094,112.34022865837034,0.44270154519447463,2.0,0.024063025566125495,0.0,0.0,0.0,0,0,0.3940847510262133,0,-0.4017428564848876,79,139,70.45731912022545
77,Cincinnati,B12,6-4,104.366810078854,234,94.39751137064388,8,0.7603438433789211,77,14.515142140251442,16.48485785974856,6.396384923325771,11.60361507667423,0-0,0.4561995219601275,0.4561995219601275,0,0.6834718621838854,0.46757959530470206,0.8393940549299623,0.6710244319812797,0.8209362245822247,106.47824450779167,107.4492795916545,113.22426041103256,103.1538011661237,0.0,0.0,100.77646591777048,88.82505239652002,0.8102622985304695,2.0,-0.10757211998663674,0.0,0.0,0.0,0,0,0.8393940549299623,0,-1.5710396933042605,138,325,71.64552893488637
78,Yale,Ivy,11-1,121.38782209950674,20,109.92150525445217,214,0.7578772212669779,78,23.33806052821382,4.661939471786177,11.354693594419157,2.6453064055808433,0-0,0.36909646044822614,0.36909646044822614,0,0.3949790157954371,0.4016636226244171,0.3882944089664571,0.8962854422029195,0.8721195657175312,107.91008748014656,110.17739630059184,107.08833520390682,109.59406906247783,0.0,0.0,0.0,0.0,0.0,0.0,0.10498912608046818,0.0,0.0,0.0,0,0,0.3882944089664571,0,0.6039337092796665,44,49,66.32543315662029
79,George Washington,A10,8-4,118.24055774624489,43,107.10283339615737,152,0.7572598683686462,79,20.571771406846526,10.428228593153477,11.571771406846524,6.4282285931534755,0-0,0.468507858197787,0.468507858197787,0,0.5181426155386665,0.4324687921825725,0.5800181546291787,0.8335054385340289,0.8673798484679477,106.74591414573793,107.94695306261998,104.69441895159346,103.14122960688132,0.0,0.0,109.8829749941851,102.52277613078155,0.6893979117719026,1.0,-0.06425849180008514,0.0,0.0,0.0,0,0,0.5800181546291787,0,-1.5105598973797323,132,263,71.06391049134798
80,San Francisco,WCC,6-5,113.32377281214082,87,102.98534033158873,72,0.7502819599947321,80,18.374066247015083,12.625933752984912,10.462704184073038,7.53729581592696,0-0,0.5545018566444742,0.5545018566444742,0,0.5632363175217814,0.4885498334969777,0.6171765559841398,0.7880831248263014,0.8394273104294727,110.6253655416225,105.69991365888272,110.1216854238396,105.84847420587829,0.0,0.0,119.70503287916823,107.55512430792334,0.7739607152190325,1.0,-0.10351183594286373,0.0,0.0,0.0,0,0,0.6171765559841398,0,-2.038888037224608,171,323,65.60353341867557
